ASpace_ID,Names,Authority_ID,Source
5038,"Waele, Jos de",,library of congress name authority file
5039,"VanderPoel, Halsted B.",,library of congress name authority file
5040,"Ternite, Wilhelm",,library of congress name authority file
5041,"Roux, Henri",,library of congress name authority file
5042,"Rostovtzeff, Michael Ivanovitch",,library of congress name authority file
5043,"Sommer, Giorgio",,library of congress name authority file
5044,"Petrie, W. M. Flinders (William Matthew Flinders), Sir",,library of congress name authority file
5045,"Winckelmann, Johann Joachim",,library of congress name authority file
5047,"Huerta, C.",,local
5052,"Schwarz, Heinrich",,library of congress name authority file
5053,"Hill, David Octavius",,library of congress name authority file
5054,"Schwarz, Elisabeth",,ingest
5055,"Newhall, Beaumont",,library of congress name authority file
5056,"Hemmerdinger, William",,ingest
5057,"Kerzie, Ted",,ingest
5058,"Benjamin, Karl",,library of congress name authority file
5059,"Falkenstein, Claire",,library of congress name authority file
5060,"Everts, Connor",,library of congress name authority file
5061,"Kanemitsu, Matsumi",,library of congress name authority file
5065,"Brant, Henry",,library of congress name authority file
5066,"Claxton, William",,library of congress name authority file
5067,"Moffitt, Peggy",,library of congress name authority file
5068,"Mullican, Lee",,library of congress name authority file
5069,"Adéagbo, Georges, 1942-",,library of congress name authority file
5237,"Tannenbaum, Toby",,local
5260,"Trémaux, P. (Pierre)",,library of congress name authority file
5264,"Svoboda, A. (Alex)",,library of congress name authority file
5265,"Sébah, J. Pascal",,library of congress name authority file
5266,"Robertson, James",,library of congress name authority file
5267,"Caranza, Ernest de",,ingest
5268,"Nadar, Félix",,library of congress name authority file
5270,"Paier, Christian",,ingest
5271,"Delbet, Jules",,library of congress name authority file
5272,"Rubellin, Alphonse",,ingest
5273,"Gigord, Pierre de",,library of congress name authority file
5274,"Ferrier, Claude Marie",,library of congress name authority file
5275,"Saum, Adolphe",,ingest
5277,"Hissarlian, V.",,ingest
5278,"Iranian, M.",,ingest
5279,"Kargopoulo, Vassilaki",,library of congress name authority file
5280,Ali Sami,,library of congress name authority file
5281,Pow Kee,,ingest
5282,"Le Gray, Gustave",,library of congress name authority file
5283,"Moustier, Alfred de",,ingest
5288,Jade Finlinson,,local
5291,"Szeemann, Harald",,lcnaf
5292,"Chapman, Stanley",,lcnaf
5293,"Ionesco, Eugène",,lcnaf
5294,"Fassio, Juan (Juan Esteban)",,local
5295,"Cortázar, Julio",,lcnaf
5296,"Roussel, Raymond",,lcnaf
5297,"Vian, Boris",,lcnaf
5298,"Jarry, Alfred",,lcnaf
5300,"Lombard, Carole, 1908-1942",,lcnaf
5301,"Bogart, Humphrey, 1899-1957",,lcnaf
5302,"Earhart, Amelia, 1897-1937",,lcnaf
5303,"Davis, Miles",,lcnaf
5304,"Pagel, David",,lcnaf
5305,"Clinton, Bill, 1946-",,lcnaf
5306,"Heinecken, Robert, 1931-2006",,lcnaf
5307,"Pichler, Chris",,
5308,"Padín, Clemente",,library of congress name authority file
5309,"Bleus, Guy",,library of congress name authority file
5310,"Rehfeldt, Robert and Ruth",,ulan
5311,"Rehfeldt, Robert",,library of congress name authority file
5313,"Oakes, Ryan",,
5314,"Oakes, Trevor",,
5315,"Maggi, Ruggero",,library of congress name authority file
5316,"Segay, Serge",,library of congress name authority file
5317,"And, Miekal",,library of congress name authority file
5355,"Ginsberg, Allen, 1926-1957",,lcnaf
5356,"Picasso, Pablo, 1881-1973",,lcnaf
5357,Isabella Zuralski-Yeager,,local
5365,"Carroll, Lewis, 1832-1898",,lcnaf
5366,"Vernet, Horace, 1789-1863",,lcnaf
5370,Sara McGillivray,,local
5371,Jacob Zaborowski,,local
5377,"Broutin, Gérard-Philippe",n92027787,library of congress name authority file
5378,"DuPont, Albert",no2001021304,library of congress name authority file
5379,"Poyet, François",no2009039682,library of congress name authority file
5380,"Sabatier, Roland", n87104510 ,library of congress name authority file
5386,Judith Barr,,local
5387,Nicole Budrovich,,local
5549,"Simart, Nicolas, active 1706-1749 (print seller)",,library of congress name authority file
5550,"Teisserenc, Étienne, abbé",,ingest
5551,"Fer, Nicolas de, 1646-1720 (cartographer)",,library of congress name authority file
5552,"Viguet, Tulpin G., active 18th cent. (etcher)",,ingest
5553,"Houdan, François d', 1747-1828 (etcher)",,library of congress name authority file
5554,Veuve Dumez (publisher),,ingest
5555,"Degeorge, A. H. (former owner)",,ingest
5556,"Journeaux, l'aîné (publisher)",,library of congress name authority file
5557,"Jean, Pierre, -1821? (publisher)",,library of congress name authority file
5558,"Esnauts, Jacques, -approximately 1813 (publisher)",,library of congress name authority file
5559,"Glot, Mlle. (etcher)",,library of congress name authority file
5560,"Voysard, Etienne Claude, 1746-1812 (letter engraver)",,library of congress name authority file
5561,"Picquet, Charles, 1771-1827",,library of congress name authority file
5562,"Miller, active 1799-1811 (script engraver)",,ingest
5563,"Esnauts, Jacques, le jeune, active 1819 (publisher, print seller)",,ingest
5564,"Martin, Amédée (etcher)",,library of congress name authority file
5565,Vilquin (map seller),,ingest
5566,"Moronval, François-Marie-Joseph, 1774-1849 (publisher)",,library of congress name authority file
5567,"Lécrivain, active 1820-1821 (print seller)",,library of congress name authority file
5568,"Goujon, J., active 1821-1827 (publisher)",,ingest
5569,"Perrier, J., active 1821-1824 (etcher)",,ingest
5570,"Tardieu, B., active 1821 (etcher)",,ingest
5571,"Artus, M.ie, active 1823-1833 (engraver)",,ingest
5572,"Goujon, J., active 1821-1827 (map seller)",,ingest
5573,"Michel, active 1820-1823 (engraver)",,ingest
5574,"Gallet, active 1824 (etcher)",,ingest
5575,"Lale, J. D. (letter engraver)",,library of congress name authority file
5576,"Turgis, active 1824 (publisher)",,ingest
5577,"Charmont, active 1825 (engraver)",,ingest
5578,"Lerond, active 1825-1829 (publisher)",,ingest
5579,"Simonneau, Charles, active 1803-1838 (map seller)",,library of congress name authority file
5580,"Hérisson, Eustache, 1759-1816 (cartographer)",,library of congress name authority file
5581,"Basset, Paul-André, active 1785-1819 (publisher)",,library of congress name authority file
5582,"Bonnet, V., active 1828-1836 (engraver)",,ingest
5583,"Daubrée, active 1825-1828 (publisher)",,ingest
5584,"Drouet, Théodore Toussaint, active 1780-1831 (etcher)",,library of congress name authority file
5585,"Martin, André, active 1822-1828 (cartographer)",,ingest
5586,Achin (cartographer),,library of congress name authority file
5587,"Leroi, active 1829-1844 (publisher)",,ingest
5588,"Mantoux, Etienne, 1794- (lithographer)",,library of congress name authority file
5589,"Andriveau-Goujon, J. (publisher)",,library of congress name authority file
5590,"Goujon, J., active 1821-1827 (possible publisher)",,ingest
5591,"Malo, Abel (engraver)",,library of congress name authority file
5592,"Andriveau, J., active 1831-1868 (publisher)",,ingest
5593,"Pelicier, A. (Alphonse) (letter engraver)",,library of congress name authority file
5594,"Vicq, J. M. (engraver)",,library of congress name authority file
5595,"Jean, -1839 (publisher)",,ingest
5596,"Danlos, Alexandre (publisher)",,ingest
5597,"Laguillermie , active 1830-1854 (engraver)",,library of congress name authority file
5598,"Lebel, active approximately 1835 (engraver)",,ingest
5599,"Chartier, A. T. (etcher)",,library of congress name authority file
5600,"Lazard, active 183- (publisher)",,ingest
5601,"Arnoul, active 1825-1862 (letter engraver)",,library of congress name authority file
5602,"Pelet, Jean Jacques Germain, Baron, 1777-1858 (cartographer)",,library of congress name authority file
5603,"Picquet, Charles (map seller)",,library of congress name authority file
5604,"Andriveau-Goujon , J. (map seller)",,library of congress name authority file
5605,"Perrier, active 1760-1824 (etcher)",,library of congress name authority file
5606,"Jacoubet, Théodore, active 1827-1839 (cartographer)",,ingest
5607,"Logerot, Auguste, 1804-1876 (publisher)",,ingest
5608,"Piat, A. (cartographer)",,library of congress name authority file
5609,"Simon, Charles, active 1838-1860 (letter engraver)",,ingest
5610,"Dyonnet, Ch. (engraver)",,library of congress name authority file
5611,"Bénard, active 1840 (engraver)",,ingest
5612,"Fatout, active 1840-1860 (publisher)",,ingest
5613,"Rousset, P. (letter engraver)",,library of congress name authority file
5614,"Simmoneau, Charles (map seller)",,ingest
5615,"Thuillier, active 1840 (engraver)",,ingest
5616,"Alès, 1797-1878 (engraver)",,library of congress name authority file
5617,"Bénard, active 1840 (letter engraver)",,ingest
5618,"Langlois, Hyacinthe (publisher)",,ingest
5619,"Lallemand, active 1841-1859 (publisher)",,ingest
5620,"Bauerkeller, Georg, active 1830-1870 (publisher)",,library of congress name authority file
5621,"Renouard, Jules (publisher)",,library of congress name authority file
5622,"Thénot, J. P. (Jean Pierre), 1803-1857 (designer)",,library of congress name authority file
5623,"Taylor, active 1844 (engraver)",,ingest
5624,"Testard, A. (designer)",,ingest
5625,Gagnère (former owner),,ingest
5626,"Leclercq, Ch., active 1838-1849 (engraver)",,library of congress name authority file
5627,"Avril, Charles (designer, lithographer)",,library of congress name authority file
5628,"Chamouin, Jean Baptiste Marie, 1768- (engraver)",,library of congress name authority file
5629,"Toussaint, A. (cartographer)",,library of congress name authority file
5630,"Duchez, Eugène (etcher)",,ingest
5631,Burty (letter engraver),,ingest
5632,Lemière (publisher),,ingest
5633,Mangeon (printer),,ingest
5634,"Erhard Schièble, George, 1821-1880 (engraver)",,ingest
5635,"Gillot, Firmin, 1819-1872 (plate maker)",,ingest
5636,"Gautier, G. (publisher)",,ingest
5637,"Lahure, Charles (printer)",,ingest
5638,"George, E. (engraver)",,ingest
5639,"Blondel, Antoine Lucien (cartographer)",,ingest
5640,"Bernard, A., active mid 19th century (publisher)",,ingest
5641,"Andriveau-Goujon, E. (Eugène), 1832-1897 (publisher)",,library of congress name authority file
5642,"Antoine, Louis (printer)",,ingest
5643,"Girodroux-Lavigne, cartographer",,ingest
5644,"Piat, A. (engraver)",,library of congress name authority file
5645,"Rousset, P. (lettering engraver)",,library of congress name authority file
5646,"Lambeau, Lucien (former owner)",,ingest
5647,"Brault, Léon (former owner)",,ingest
5648,"Danlos, A. (publisher)",,library of congress name authority file
5649,"Henriot, J. N. (engraver)",,library of congress name authority file
5650,"Maillard, L. (Louis) (cartographer)",,library of congress name authority file
5651,"Fontaine, Auguste (map seller)",,ingest
5652,"Potiquet, Alfred (possible cartographer)",,library of congress name authority file
5653,"Noblet, Charles (printer)",,library of congress name authority file
5654,"Jacobs, active mid 19th century (engraver)",,ingest
5655,"Faure, L. E. (Louis Etienne) (publisher)",,library of congress name authority file
5656,"Mermilliod, Georges (former owner)",,ingest
5657,Bernardin-Béchet (publisher),,library of congress name authority file
5658,"Schieble, Erhard, 1821-1800 (engraver)",,ingest
5659,"Monrocq, J. (printer)",,library of congress name authority file
5660,"Bonaventure, Jules (printer)",,library of congress name authority file
5661,"Clérot, Victor (publisher)",,library of congress name authority file
5662,"Antoine, Louis (designer)",,ingest
5663,"Chamerot, Georges (printer)",,library of congress name authority file
5664,"Méa, P. (engraver)",,ingest
5665,"Calmelet, H. (Hedwig), 1814- (designer)",,library of congress name authority file
5666,"Cornélis, Ch. (engraver)",,library of congress name authority file
5667,"Lefèvre, Théodore (publisher)",,library of congress name authority file
5668,"Gillot, Charles, 1853-1903 (engraver)",,library of congress name authority file
5669,"Karl, A. (designer)",,ingest
5670,"Menetrier, F., 1859- (printer)",,library of congress name authority file
5671,"Perrin, Maurice, active 1884-1889 (engraver)",,ingest
5672,"Gaultier, J., active 1875-1890 ( publisher)",,ingest
5674,"Hachette, Micheline",,ingest
5678,"Herms, George, 1935-",,lcnaf
5679,"Hockney, David",,lcnaf
5680,"Francis, Sam, 1923-1994",,lcnaf
5683,Danae Dracht,,local
5684,Joshua Gomez,,local
5685,"Audouard, Pau, 1856-1919",,lcnaf
5697,SCC Interns,,local
3940,"Perchuk, Andrew",,library of congress name authority file
2143,"Penone, Giuseppe",,library of congress name authority file
2968,"Christo, 1935-",,library of congress name authority file
3847,"Szeemann, Harald",,ingest
3867,"Laib, Wolfgang, 1950-",,ingest
3884,"Sonnier, Keith, 1941-",,ingest
5070,"Bruguera, Tania",,library of congress name authority file
5071,"Bezzola, Tania",,library of congress name authority file
5072,"Cai, G. Q. (Guo-Qiang)",,library of congress name authority file
5073,"Curiger, Bice , 1948-",,library of congress name authority file
5074,"Heiss, Alanna",,library of congress name authority file
5075,"Kohlmeyer, Agnes",,library of congress name authority file
5076,"Kraft, Josy",,library of congress name authority file
5077,"Longhauser, Elsa Weiner",,library of congress name authority file
5078,"Rottenberg, Anda",,library of congress name authority file
5079,"Sala, Anri, 1974-",,library of congress name authority file
5080,"Solakov, Nedko",,library of congress name authority file
5082,"Toderi, Grazia, 1963-",,library of congress name authority file
5083,"Ai, Weiwei",,library of congress name authority file
5084,"Zorio, Gilberto",,library of congress name authority file
5290,"Aufdermauer, Aufdi",,
1107,"Moro, César",,library of congress name authority file
1691,"Huidobro, Vicente",,library of congress name authority file
1711,"Kubler, George",,library of congress name authority file
2091,"Capa, Cornell",,library of congress name authority file
2701,"Berman, Eugene",,library of congress name authority file
2922,"Westphalen, Emilio Adolfo",,library of congress name authority file
2923,"Abril, Xavier",,library of congress name authority file
2924,"Arguedas, José María",,library of congress name authority file
2925,"Bishop, Elizabeth",,library of congress name authority file
2926,"Coyné, André",,library of congress name authority file
2927,"Cueto Fernandini, Carlos",,library of congress name authority file
2928,"Disselhoff, Hans Dietrich",,library of congress name authority file
2929,"Eielson, Jorge Eduardo",,library of congress name authority file
2930,"Eliot, T. S. (Thomas Stearns)",,library of congress name authority file
2931,"Escajadillo, Tomás G.",,library of congress name authority file
2932,"Fitte, Claudine",,local
2933,"Fuentes, Carlos",,library of congress name authority file
2934,"Guzmán Reynoso, Abimael",,library of congress name authority file
2935,"Lazo, Agustín",,library of congress name authority file
2936,"Macleod, Norman",,library of congress name authority file
2937,"Mangan, Sherry",,library of congress name authority file
2938,"McWilliams, Carey",,library of congress name authority file
2939,"Moreno Jimeno, Manuel",,library of congress name authority file
2940,"Onslow-Ford, Gordon",,library of congress name authority file
2941,"Palm, Erwin Walter",,library of congress name authority file
2942,"Salazar Bondy, Sebastián",,library of congress name authority file
2943,"Schwab, Fernando",,
2944,"Sologuren, Javier",,library of congress name authority file
2945,"Stephan, Ruth",,library of congress name authority file
2946,"Tenaud, Ricardo",,
2817,"Briquet, Abel",,library of congress name authority file
2947,"Valle, Rosamel del",,library of congress name authority file
3793,"Steidl, Gerhard",,library of congress name authority file
3414,"Noack, Alfredo",,library of congress name authority file
3423,"Braun, Adolphe",,library of congress name authority file
3919,"Good, Frank Mason",,
4122,"Stollman, Israel",,
4148,"Bierstadt, Charles ",,library of congress name authority file
3199,"Antin, David",,library of congress name authority file
4149,"Kilburn, B.W. (Benjamin West)",,library of congress name authority file
4150,"Rive, Robert",,library of congress name authority file
5236,"Clifton, Lucille",,library of congress name authority file
5238,"Kelly, Brigit Pegeen, 1951-",,library of congress name authority file
5239,"Kinnell, Galway, 1927-2014",,library of congress name authority file
5240,"Merwin, W. S. (William Stanley), 1927-",,library of congress name authority file
5241,"Bell, Marvin",,library of congress name authority file
5242,"Waldman, Anne, 1945- ",,library of congress name authority file
5243,"St. John, David, 1949-",,library of congress name authority file
5244,"Webb, Charles Harper",,library of congress name authority file
5245,"Angel, Ralph, 1951-",,library of congress name authority file
5246,"Hall, Donald, 1928-",,library of congress name authority file
5247,"Hirshfield, Jane, 1953-",,library of congress name authority file
5248,"Kizer, Carolyn",,library of congress name authority file
5249,"Wakowski, Diane",,library of congress name authority file
5250,"Brock-Broido, Lucie",,library of congress name authority file
5251,"Emanuel, Lynn, 1949-",,library of congress name authority file
5252,"Goldbarth, Albert",,library of congress name authority file
5253,"Hirsch, Edward",,library of congress name authority file
5254,"Lux, Thomas, 1946-2017",,library of congress name authority file
5255,"McHugh, Heather, 1948-",,library of congress name authority file
5256,"Santos, Sherod, 1948-",,library of congress name authority file
5257,"Troupe, Quincy",,library of congress name authority file
3930,"Ginsberg, Allen",,library of congress name authority file
757,"Tanguy, Yves",,library of congress name authority file
758,"Tanning, Dorothea",,library of congress name authority file
770,"Matta Echaurren, Roberto Sebastián",,library of congress name authority file
774,"Pfriem, Bernard",,
842,"Péret, Benjamin",,library of congress name authority file
1102,"Breton, André",,library of congress name authority file
1548,"De Herrera, Gloria",,library of congress name authority file
1549,"Armstrong, Louis",,library of congress name authority file
1550,"Bigard, Barney",,library of congress name authority file
1551,"Boudaoud, Omar",,library of congress name authority file
1552,"Brahim, Malika",,
1553,"Brauner, Victor",,library of congress name authority file
1554,"Byrnes, James B.",,library of congress name authority file
1555,"Byrnes, Barbara",,library of congress name authority file
1557,"Ellington, Duke",,library of congress name authority file
1558,"Eluard, Dominique",,
1559,"Eluard, Paul",,library of congress name authority file
1560,"Fitzgerald, Ella",,library of congress name authority file
1561,"Gillespie, Dizzy",,library of congress name authority file
1562,"Granz, Norman",,library of congress name authority file
1563,"Hodes, Barnet",,library of congress name authority file
1564,"Johnston, Ynez",,library of congress name authority file
1565,"Kelleher, Patrick J. (Patrick Joseph)",,library of congress name authority file
1566,"Man Ray, Juliet",,library of congress name authority file
1568,"Pastier, Madeleine",,
1569,"Penrose, Roland, Sir",,library of congress name authority file
1570,"Penrose, Valentine",,library of congress name authority file
1571,"Picasso, Claude",,library of congress name authority file
1572,"Roché, Henri Pierre",,library of congress name authority file
1573,"Rothman, Walter",,
1574,"Teagarden, Jack",,library of congress name authority file
1575,Toyen,,library of congress name authority file
1576,"Zerbib, Marcel",,
1577,"Baldwin, Neil",,library of congress name authority file
1578,"Barinov, Igor",,
1579,"Barton, Patricia",,
1580,"Berggruen, Heinz",,library of congress name authority file
1581,"Brunius, Jacques-B.",,library of congress name authority file
1582,"Burke, John",,library of congress name authority file
1583,"Burley, Dan",,library of congress name authority file
1584,"Calder, Alexander",,library of congress name authority file
1585,"Chavaroche, Marie-Hélène",,
1586,"Cowart, Jack",,library of congress name authority file
1587,"Darbois, Dominique",,library of congress name authority file
1588,"De Herrera, David",,
1589,"De Herrera, Mildred",,
1590,"Delectorskaya, Lydia",,library of congress name authority file
1591,"Dondero, George A. (George Anthony)",,library of congress name authority file
1592,"Dorival, Bernard",,library of congress name authority file
1593,"Drouin, René",,library of congress name authority file
1594,"Dumas, Roland",,library of congress name authority file
1595,"Fonvieille-Alquier, François",,library of congress name authority file
1596,"Foresta, Merry A.",,library of congress name authority file
1597,Francette,,
1599,"Gibbons, Joseph Burroughs",,
1600,"Gilot, Françoise",,library of congress name authority file
1601,Grepin,,
1602,"Hall, Jacques",,
1603,"Inverarity, Robert Bruce",,library of congress name authority file
1604,"Kaminsky, Adolfo",,library of congress name authority file
1605,"Lefebvre-Foinet, Maurice",,
1606,"Loeb, Edouard",,
1607,"Lucas, Jacques",,
1608,"Maranz, George",,
1609,"Matisse, Amélie",,
1610,"Matisse, Pierre",,library of congress name authority file
1611,"Mesens, E. L. T. (Edouard Léon Théodore)",,library of congress name authority file
1612,"Messenger, Ivan",,library of congress name authority file
1613,"Meyer, Franz",,library of congress name authority file
1614,"Mitchell, Irene Musillo",,library of congress name authority file
1615,"Paalen, Wolfgang",,library of congress name authority file
1616,"Poniatowski, Michel",,library of congress name authority file
1617,"Rubin, William Stanley",,library of congress name authority file
1618,"Tsypina, Rita",,
1619,"Tashjian, Dickran",,library of congress name authority file
1620,"Young-Mallin, Judith",,
916,"Eagle, Arnold",,library of congress name authority file
917,"Malevich, Kazimir Severinovich",,library of congress name authority file
918,"Richter, Hans",,library of congress name authority file
342,"Klee, Paul",,library of congress name authority file
1886,"Nierendorf, Karl",,library of congress name authority file
4049,"Schardt, Alois J. (Alois Jakob), 1889-1955",,ingest
4050,"Baumeister, Willi, 1889-1955.",,ingest
4051,"Feininger, Lyonel, 1871-1956.",,ingest
4052,"Justi, Ludwig",,library of congress name authority file
4053,"Lehmbruck, Wilhelm",,library of congress name authority file
4054,"Barlach, Ernst, 1870-1938.",,ingest
4055,"Gurlitt, Hildebrand.",,ingest
4056,"Marc, Maria",,library of congress name authority file
4057,"Rust, Bernhard",,ingest
4184,"Shulman, Julius",,ingest
4186,"Ain, Gregory, 1908-",,ingest
4187,"Clark, John Porter",,ingest
4188,"Cody, William",,ingest
4189,"Davidson, Julius Ralph, b. 1889",,ingest
4190,"Eames, Charles",,ingest
4191,"Eames, Ray",,ingest
4192,"Ellwood, Craig",,ingest
4193,"Frey, Albert, 1903-1998",,ingest
4194,"Gault, Charles",,ingest
4195,"Goodhue, Bertram Grosvenor, 1869-1924",,ingest
4196,"Grossman, Greta Magnusson, 1906-1999",,ingest
4197,"Kesling, William, d. 1983",,ingest
4198,"Koenig, Pierre, 1925-2004",,ingest
4199,"Lautner, John, 1911-1994",,ingest
4200,"Lee, S. Charles",,ingest
4201,"László, Paul",,ingest
4202,"Neutra, Richard Joseph, 1892-1970",,ingest
4203,"Newsom, Joseph C.",,ingest
4204,"Rodia, Simon, 1879-1965",,ingest
4205,"Rosenheim, Alfred F., (Alfred Faist), 1859-1943",,ingest
4206,"Saarinen, Eero, 1910-1961",,ingest
4207,"Schindler, R. M., (Rudolph M.)",,ingest
4208,"Smith, Whitney Rowland",,ingest
4209,"Soriano , Raphael, 1904-1988",,ingest
4210,"Williams, Stewart, 1909-2005",,ingest
4211,"Wright, Frank Lloyd, 1867-1959",,ingest
4212,"Wright, Lloyd, 1890-1978",,ingest
4213,"Wurster, William Wilson",,ingest
4214,"Wyman, George",,ingest
4215,"Zabludovsky, Abraham",,ingest
4216,"Zwebell, Arthur",,ingest
3529,"Wagstaff, Samuel J.",,library of congress name authority file
4217,"Zwebell, Nina",,ingest
3566,"Mapplethorpe, Robert",,library of congress name authority file
3567,"Smith, Patti",,library of congress name authority file
3759,"Linn, Judy",,library of congress name authority file
3760,"Amft, Robert",,library of congress name authority file
3761,"Koelbl, Herlinde",,library of congress name authority file
3762,"Seeff, Norman",,library of congress name authority file
3763,"Lyon, Lisa",,library of congress name authority file
4124,"Courret, Aquiles",,
4125,"Courret, Eugenio",,library of congress name authority file
1680,"Grosz, George",,library of congress name authority file
3315,"Hines, Thomas S.",,library of congress name authority file
4175,"Legoupy, Adolphe",,
3088,"Barlach, Ernst",,library of congress name authority file
4357,"Greiner, Otto",,library of congress name authority file
4358,"Klinger, Max",,library of congress name authority file
3532,"Friedman, Yona",,library of congress name authority file
4359,"Meidner, Ludwig",,library of congress name authority file
4890,"Reinhardt, Ad",,library of congress name authority file
5682,"Charvein, Denise",,library of congress name authority file
1028,"Bernhard, Ruth",,library of congress name authority file
5700,Nancy Enneking,,local
2243,"Smith, W. Eugene",,library of congress name authority file
2482,"Jacobi, Lotte",,library of congress name authority file
3929,"Smith, Harry Everett",,library of congress name authority file
2952,"With, Karl",,library of congress name authority file
3222,"Gribbon, Deborah Ann",,library of congress name authority file
2953,"Heydt, Eduard von der",,library of congress name authority file
2954,"Adenauer, Konrad",,library of congress name authority file
4302,"Podemski, Brenda",,
4218,"Meade, Sally",,
4239,"Podany, Jerry",,library of congress name authority file
5258,"Carver, Eleanor M.",,local
4962,"Brockhurst, Gerald Leslie, 1890-1978",n 88619207,library of congress name authority file
64,"Roberts, Anne",,ingest
65,"Rosen, Jack",,ingest
3004,"Fusco , Laurie S. (Laurie Smith)",,library of congress name authority file
3023,"Wiget, Pamela",,library of congress name authority file
69,"Yonet, Zeki",,ingest
3230,"Plagens, Peter",,library of congress name authority file
4086,"Al-Wahhāb, Abdu Rabbih",,
118,"Worswick, Clark",,library of congress name authority file
119,"Chi, Yueh",,
491,"Butterfield, William",,library of congress name authority file
120,"Child, Thomas",,library of congress name authority file
121,"Floyd, W. P.",,local
122,"Tung, Hing",,
123,"Hing-Qua, John",,local
124,"Lai, Afong",,
125,"Pun, Lun",,
126,"Miller, Milton",,
127,"Saunders, William",,
128,"See, Tay",,
5353,"Koerber, Lenka von, 1888-1958",,library of congress name authority file
5375,"Täubler, Helen",,
2406,"Guston, Philip",,library of congress name authority file
2602,"Sandler, Irving",,library of congress name authority file
2603,"Jenkins, Paul",,library of congress name authority file
2604,"Lewitin, Landes",,
2605,"McNeil, George",,library of congress name authority file
2607,"Pearlstein, Philip",,library of congress name authority file
2608,"Resnick, Milton",,library of congress name authority file
2609,"Sander, Ludwig",,library of congress name authority file
2610,"Held, Alex",,
2611,"Katz, Alex",,library of congress name authority file
5338,"Sauerwein, Walter, 1889-1968",,
5373,"Ackermann, Johanna, 1889-1956",,
5705,Donovan Williams,,local
5374,"Tremmel, Ingeborg",,
3607,"Carlhian, André",,
3608,"Carlhian, Michel",,
3609,"Carlhian, Robert",,
230,"Geiser, Jean",,library of congress name authority file
2434,"Hill, David Octavius, 1802-1870",,library of congress name authority file
3242,"Bedford, Francis",,library of congress name authority file
3252,"Good, Frank M.",,library of congress name authority file
3275,Léon et Lévy (Firm),,ingest
3331,"Grundy, William Morris, 1806-1859",,library of congress name authority file
3387,"Hammerschmidt, W.",,library of congress name authority file
3627,"Adamson, Robert, 1821-1848",,library of congress name authority file
3629,"Beaucorps, Gustave de",,library of congress name authority file
3635,"Marville, Charles",,library of congress name authority file
3639,"Vignes, Louis, 1831-1896",,library of congress name authority file
4151,"Wilson, G. W., 1823-1893 (George Washington)",,library of congress name authority file
5261,"Bonfils, Félix",,library of congress name authority file
5262,"Arnoux, Hippolyte",,library of congress name authority file
5263,"Lékégian, G.",,ingest
5269,"Berggren, G. (Guillaume), 1835-1920",,lcnaf
5276,"Fenton, Roger, 1819-1869",,library of congress name authority file
5359,"Jacobson, Ken",,lcnaf
5360,"Jacobson, Jenny",,lcnaf
5367,"du Camp, Maxime, 1822-1894",,lcnaf
5368,"Delamotte, , Philip H. (Philip Henry), 1821-1889",,lcnaf
5369,"Girault de Prangey,  1804-1892",,lcnaf
4878,"Johnson, Ray",,library of congress name authority file
5319,"Held, John",,library of congress name authority file
5320,"Shimamoto, Shōzō",,library of congress name authority file
5321,"Cohen, Ryosuke",,ingest
5322,"Friedman, Ken",,library of congress name authority file
5323,"Baroni, Vittore",,library of congress name authority file
5324,"Galántai, György",,library of congress name authority file
5325,"Olbrich, Jürgen O.",,library of congress name authority file
5326,"Padín, Clemente",,library of congress name authority file
5327,"Bleus, Guy",,library of congress name authority file
5328,"Rehfeldt, Robert and Ruth",,ulan
5329,"Rehfeldt, Robert",,library of congress name authority file
5330,"Maggi, Ruggero",,library of congress name authority file
5331,"And, Miekal",,library of congress name authority file
5332,"Butler, Russel, 1943-",,ulan
752,"Copley, William Nelson",,library of congress name authority file
3115,"Warhol, Andy",,library of congress name authority file
3285,"Asher, Betty",,library of congress name authority file
3287,"Blum, Irving",,library of congress name authority file
3291,"Woelffer, Emerson",,library of congress name authority file
5334,"Neumann, Lotar, -1992",,library of congress name authority file
5372,"Strebel, J. , Dr. med. ",,
5704,"Corinth, Lovis, 1858-1925",,lcnaf
5706,"Butterfield, William",,library of congress name authority file
1556,"Cornell, Joseph",,library of congress name authority file
4416,Holly McGee,,local
2795,"Baldessari, John",,library of congress name authority file
3201,"Glicksman, Hal",,library of congress name authority file
3279,"Asher, Michael",,library of congress name authority file
3280,"Berman, Wallace",,library of congress name authority file
3281,"Herms, George",,library of congress name authority file
3282,"Chicago, Judy",,library of congress name authority file
3283,"Hopps, Walter",,library of congress name authority file
3284,"Eatherton, Tom",,ulan
3298,"Anderson, Dave",,local
3299,"DeLap, Tony",,library of congress name authority file
762,"De Maria, Walter",,library of congress name authority file
3300,"Darling, Lowell",,library of congress name authority file
2120,"Barry, Robert",,library of congress name authority file
2126,"Celant, Germano",,library of congress name authority file
2129,"Darboven, Hanne",,library of congress name authority file
2202,"Wilson, Ian",,library of congress name authority file
2267,"Panza, Giuseppe",,library of congress name authority file
2269,"Bell, Larry",,library of congress name authority file
2270,"Cane, Louis",,library of congress name authority file
2271,"Charlton, Alan",,library of congress name authority file
2272,"Davis, Douglas",,library of congress name authority file
2273,"Dibbets, Jan",,library of congress name authority file
2274,"Fautrier, Jean",,library of congress name authority file
2275,"Joseph, Peter",,library of congress name authority file
